"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","17210887","Atp6v1h","108664","ATPase, H+ transporting, lysosomal V1 subunit H",-0.420291808145414,7.89733033545432,-2.11454264727784,0.0575149020225527,0.255598100537586,-4.49615096675937
"2","17210984","Pcmtd1","319263","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1",0.0485219238034134,8.66351715583246,0.291759675421131,0.775767607691748,0.897823708129735,-6.44649982763071
"3","17211000","Rrs1","59014","ribosome biogenesis regulator 1",-0.142504340479936,5.52935197275634,-0.428917381888816,0.67606234171775,0.846489920342086,-6.39453985558772
"4","17211131","Prex2","109294","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2",0.114047089843023,8.78830145129257,0.70385650582054,0.495799154804775,0.734190274239935,-6.23377326339489
"5","17211174","A830018L16Rik","320492","RIKEN cDNA A830018L16 gene",-1.45401576042542,5.09580817057072,-4.369235280831,0.00105564284405147,0.0385888954273691,-0.640569060644801
"6","17211258","Rdh10","98711","retinol dehydrogenase 10 (all-trans)",0.07179275736455,6.23830917614575,0.387485218839368,0.705610655571143,0.864431448435821,-6.41226883877118
"7","17211286","Ly96","17087","lymphocyte antigen 96",-0.652572650337731,8.43903441373474,-1.6334217264053,0.129964234960735,0.383999797234897,-5.22067402472599
"8","17211396","Tmem14a","75712","transmembrane protein 14A",-0.384409905135747,3.49858401007631,-1.3404887736402,0.206466687569768,0.487694165477052,-5.60601582399793
"9","17211405","Gsta3","14859","glutathione S-transferase, alpha 3",-0.377543294013221,4.86711900598082,-1.01725495965296,0.330360453659265,0.605403361686524,-5.96537425672379
"10","17211700","Imp4","27993","IMP4, U3 small nucleolar ribonucleoprotein",-0.11304829322447,8.60090331368295,-0.845694234453735,0.415307227694384,0.676137730983722,-6.1229193064026
"11","17211713","Ptpn18","19253","protein tyrosine phosphatase, non-receptor type 18",0.108939625521645,4.54839030979131,0.51985922678981,0.613213665488691,0.809115042407859,-6.3495570858944
"12","17211774","Plekhb2","226971","pleckstrin homology domain containing, family B (evectins) member 2",-0.381592242964222,7.28708916065476,-2.2202300184122,0.0477765506612819,0.234194947844959,-4.3256906423236
"13","17211790","Hs6st1","50785","heparan sulfate 6-O-sulfotransferase 1",0.743175683332537,7.71911374788877,3.59301498571023,0.00406161479105743,0.0710852092553223,-1.96399594909967
"14","17211795","Arid5a","214855","AT rich interactive domain 5A (MRF1-like)",1.05335745526349,4.73780688747631,2.19062772487313,0.0503334443665978,0.239720762836175,-4.37376174787918
"15","17211822","Cnnm4","94220","cyclin M4",0.0246865118241519,4.97763894160967,0.108072420755474,0.915837175699819,0.968035800239702,-6.4854069462983
"16","17211832","Cnnm3","94218","cyclin M3",-0.140782758631742,5.67686230727688,-0.927368447519851,0.3731578055199,0.641764561620161,-6.05101000890139
"17","17211850","Cox5b","12859","cytochrome c oxidase subunit 5B",-0.822288969226225,4.91606663458306,-3.40039549483359,0.00572662485692875,0.0833279514982715,-2.29964140009792
"18","17211857","4933424G06Rik","71166","RIKEN cDNA 4933424G06 gene",0.0202508491837212,2.09012022973523,0.0609104565299407,0.952496640129117,0.979790212349701,-6.48964439584388
"19","17211867","Zap70","22637","zeta-chain (TCR) associated protein kinase",-0.220410334168869,2.75015709477082,-0.943447200655118,0.365226221048681,0.636306653643371,-6.03618339407487
"20","17211990","Lipt1","623661","lipoyltransferase 1",0.0025850177936082,5.84482574712625,0.0133035739375905,0.98961804587915,0.996034255383263,-6.49152393807789
"21","17212018","Eif5b","226982","eukaryotic translation initiation factor 5B",-0.0706509147383949,6.16688809896978,-0.473750912461797,0.644717035509988,0.830485308956248,-6.3733984696948
"22","17212087","Npas2","18143","neuronal PAS domain protein 2",-0.252867299912133,4.33277556010315,-1.16308401657263,0.268816118560451,0.555707803713759,-5.81274755344345
"23","17212174","Il1r2","16178","interleukin 1 receptor, type II",0.618873089174683,3.56702957848417,1.79918949957512,0.0987773278161319,0.334748490818378,-4.98210991083197
"24","17212185","Il1r1","16177","interleukin 1 receptor, type I",0.262075197366663,6.86150618329913,0.752612137654566,0.467103135898811,0.713629790956517,-6.19772701844936
"25","17212199","Il1rl2","107527","interleukin 1 receptor-like 2",0.060054118894481,5.21823996002505,0.260579917885356,0.799113504671569,0.912784208694131,-6.45559998303914
"26","17212286","Slc9a2","226999","solute carrier family 9 (sodium/hydrogen exchanger), member 2",0.610870577321937,1.9476399382376,2.03376908725985,0.0661911609356468,0.273381758469002,-4.62409453992557
"27","17212346","AI597479","98404","expressed sequence AI597479",-0.805292820865049,5.5604986102752,-3.95798954854703,0.00213765761418699,0.0529556090787232,-1.33446848960761
"28","17212406","Bivm","246229","basic, immunoglobulin-like variable motif containing",0.212248136488223,5.52673842991199,0.960403123667855,0.356992445063466,0.628168391005424,-6.02031353804625
"29","17212442","Gulp1","70676","GULP, engulfment adaptor PTB domain containing 1",0.837675999330944,7.00548027375822,3.97953106784791,0.00205907594939081,0.0520117113600571,-1.29766756807028
"30","17212792","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",-0.0735712686402898,8.83186523049355,-0.339086287821004,0.740775113785052,0.882687551807018,-6.43075713818076
"31","17212813","Mstn","17700","myostatin",0.7975837395274,2.15879104818128,0.872177092499932,0.401300236908804,0.667905308236613,-6.10023314643528
"32","17212821","Ormdl1","227102","ORM1-like 1 (S. cerevisiae)",-0.418298464436315,5.85487693441151,-2.52447754675051,0.0277868448702423,0.179178333475879,-3.81941182403393
"33","17212874","Coq10b","67876","coenzyme Q10B",-0.213706570821069,8.91581651838081,-1.13838598607587,0.278566153577526,0.562703949998865,-5.83974176933174
"34","17212882","Hspe1","15528","heat shock protein 1 (chaperonin 10)",-0.32385633947337,7.61255275646048,-2.09156357714643,0.059867611109951,0.260833087648369,-4.53276621387899
"35","17212931","1700066M21Rik","73467","RIKEN cDNA 1700066M21 gene",-0.194917084310304,5.59491113774423,-0.877122126628138,0.39872086974226,0.665646888175942,-6.09592949109103
"36","17212982","Aox1","11761","aldehyde oxidase 1",-0.483302023899326,7.21162390743395,-2.24070454818989,0.0460810458821312,0.230790200554199,-4.29230161269204
"37","17213139","Bzw1","66882","basic leucine zipper and W2 domains 1",-0.137858385862746,9.84457965499911,-0.832893052446299,0.422194430339721,0.680522838074971,-6.13366514637448
"38","17213213","Casp8","12370","caspase 8",0.637718055448419,8.58499180193764,3.97791890722663,0.00206485192722162,0.0520117113600571,-1.30042016674843
"39","17213226","Stradb","227154","STE20-related kinase adaptor beta",0.106311508759351,6.72797226275894,0.609701134119746,0.554146036750829,0.771147978254694,-6.29708885420651
"40","17213295","Nop58","55989","NOP58 ribonucleoprotein",0.0292216744089426,6.44608822150627,0.0879281851965102,0.931475786219071,0.971960368974836,-6.48750588149017
"41","17213349","Carf","241066","calcium response factor",0.0567190701118268,5.37066272370369,0.328486861935968,0.748562576255097,0.88565870231879,-6.43448437249771
"42","17213446","Abi2","329165","abl-interactor 2",-0.178601131249276,6.28003503142811,-1.13181383863707,0.281206238428318,0.564817809188213,-5.84684806330476
"43","17213473","2310016D23Rik","76443","RIKEN cDNA 2310016D23 gene",0.323526221512118,1.8642465775311,0.890326017019992,0.391889379629213,0.66098216088587,-6.08433471101133
"44","17213598","Zdbf2","73884","zinc finger, DBF-type containing 2",0.631338787671714,3.0664202706592,2.90216298120527,0.0140565017648189,0.129191205893884,-3.16979814341022
"45","17213645","Fastkd2","75619","FAST kinase domains 2",-0.414423311286551,4.7632131994514,-1.70546943770634,0.115466182527041,0.362988864315474,-5.11861831294555
"46","17213687","Ccnyl1","227210","cyclin Y-like 1",-0.015001297080584,6.65799774314059,-0.0818808627083986,0.936176713227431,0.974371422881675,-6.48805190665967
"47","17213770","Map2","17756","microtubule-associated protein 2",0.402657562273125,3.81583346282423,2.47725170548755,0.0302435509945496,0.186149987897664,-3.8992576595919
"48","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.207376827496634,7.74867360180009,-1.25621453523497,0.234439068595883,0.520156260633723,-5.70695908552065
"49","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.0400117007694361,4.96631714255481,0.23207943816513,0.820634191040127,0.925103793773141,-6.46302984385601
"50","17214100","Rpl37a","19981","ribosomal protein L37a",-0.21148035068583,2.15554826579991,-1.06905663073999,0.307393676505449,0.586700124371272,-5.91304736428707
"51","17214126","Rufy4","435626","RUN and FYVE domain containing 4",0.51035462123947,4.3184574244939,2.02602956060184,0.0670839934945902,0.276360034933394,-4.63623892016932
"52","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",0.236769144569649,2.76993714681856,0.450059867730588,0.66119615642575,0.83873697794591,-6.38482225001882
"53","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.509575588628055,2.84553041153701,2.15719775106851,0.0533773244634858,0.246151584737383,-4.42774896266292
"54","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.121399970546727,7.77933165269726,0.716473298598751,0.488271918249619,0.731466577049314,-6.22465585388734
"55","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.483452866761483,6.03639857581216,1.54160744751195,0.150748564861663,0.414530737526021,-5.3467990148825
"56","17214341","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",0.160787855861543,6.00850091562622,0.675447539578696,0.513003661940152,0.745023486756592,-6.25375934222793
"57","17214449","Stk16","20872","serine/threonine kinase 16",0.00612274977961214,8.46608669218952,0.0308575994753088,0.975922475401816,0.990796823037068,-6.4911114912675
